order_id,order_date,order_value,category,payment_method,customer_age_days,past_orders,past_return_rate,address_mismatch,delivery_days,orders_last_24h,discount_pct,returned
R02873,2025-05-29,2796,Clothing,Prepaid,683,10,0.035,0,5,1,5,0
R05427,2025-05-30,5579,Beauty,COD,496,5,0.397,0,1,1,5,0
R01040,2025-05-30,726,Beauty,Prepaid,576,6,0.282,1,4,1,10,0
R05148,2025-05-30,2820,Clothing,Prepaid,534,7,0.193,0,1,1,20,0
R01923,2025-05-30,150,Clothing,Prepaid,911,6,0.131,0,12,2,10,0
R00524,2025-05-30,3165,Electronics,Prepaid,407,7,0.033,0,2,1,5,0
R01587,2025-05-30,783,Electronics,Prepaid,908,7,0.219,0,12,5,5,0
R05668,2025-05-30,631,Home,Prepaid,257,9,0.065,0,8,2,10,0
R00794,2025-05-30,3915,Clothing,COD,81,7,0.342,0,7,1,0,0
R01603,2025-05-30,1482,Books,Prepaid,153,7,0.569,1,6,2,20,1
R05283,2025-05-30,834,Electronics,Prepaid,267,8,0.158,1,9,1,0,1
R00433,2025-05-30,371,Books,Prepaid,204,4,0.234,0,7,2,0,0
R05291,2025-05-30,2017,Beauty,Prepaid,529,8,0.112,0,7,1,0,0
R00038,2025-05-30,1491,Clothing,Prepaid,424,4,0.349,1,11,2,5,1
R02081,2025-05-30,1960,Clothing,Prepaid,163,2,0.232,0,9,1,0,0
R01987,2025-05-30,706,Home,COD,843,5,0.193,1,11,1,0,0
R02424,2025-05-30,830,Clothing,COD,678,7,0.218,0,1,1,5,0
R04735,2025-05-30,387,Beauty,Prepaid,900,2,0.564,0,11,1,0,0
R04243,2025-05-30,1935,Home,Prepaid,900,6,0.091,0,5,2,20,0
R03890,2025-05-30,1017,Home,Prepaid,406,6,0.219,0,4,1,5,0
R03521,2025-05-30,2272,Books,COD,377,6,0.069,0,3,1,5,0
R03523,2025-05-30,1021,Clothing,Prepaid,624,8,0.042,0,11,3,5,0
R04637,2025-05-30,1123,Electronics,COD,813,6,0.063,0,7,2,0,1
R02610,2025-05-30,2155,Home,COD,353,7,0.206,0,8,1,10,0
R04623,2025-05-30,585,Clothing,Prepaid,268,12,0.461,0,12,3,5,0
R02406,2025-05-30,1099,Home,COD,701,8,0.202,0,9,1,20,0
R03540,2025-05-30,1408,Beauty,Prepaid,905,5,0.236,1,5,1,5,0
R04356,2025-05-30,238,Electronics,Prepaid,401,7,0.081,0,4,1,10,0
R05993,2025-05-30,3870,Clothing,COD,402,2,0.056,0,11,1,20,1
R00605,2025-05-30,1804,Books,COD,587,6,0.285,0,10,2,0,0
R04862,2025-05-30,475,Clothing,Prepaid,98,6,0.263,0,5,1,10,0
R04666,2025-05-30,616,Electronics,COD,837,3,0.504,0,2,1,10,1
R04223,2025-05-30,1631,Electronics,Prepaid,475,6,0.123,0,9,2,5,0
R04934,2025-05-30,1119,Clothing,Prepaid,845,4,0.06,0,4,2,20,0
R00302,2025-05-30,304,Clothing,COD,242,7,0.023,0,3,3,0,0
R00553,2025-05-30,1062,Electronics,Prepaid,17,4,0.103,0,3,2,0,0
R03067,2025-05-31,1359,Electronics,COD,791,5,0.26,0,11,1,10,0
R00545,2025-05-31,1560,Clothing,Prepaid,361,3,0.119,0,7,1,5,0
R00084,2025-05-31,2184,Beauty,COD,464,3,0.213,0,6,1,10,0
R04722,2025-05-31,2033,Beauty,COD,304,6,0.122,0,3,1,30,0
R03740,2025-05-31,322,Clothing,Prepaid,160,3,0.032,0,10,2,10,0
R00101,2025-05-31,195,Books,COD,967,3,0.226,0,10,2,10,0
R03625,2025-05-31,2217,Clothing,Prepaid,356,6,0.563,1,1,3,20,1
R00388,2025-05-31,681,Books,Prepaid,849,5,0.407,0,2,1,5,0
R04661,2025-05-31,1067,Electronics,Prepaid,86,3,0.2,0,1,1,5,0
R00090,2025-05-31,1010,Books,COD,689,3,0.261,1,4,2,0,1
R02822,2025-05-31,522,Beauty,COD,943,6,0.197,0,4,1,50,0
R03440,2025-05-31,7064,Home,COD,718,6,0.157,0,9,3,0,1
R05008,2025-05-31,555,Beauty,Prepaid,8,7,0.048,0,11,2,10,0
R05087,2025-05-31,4538,Books,COD,546,6,0.332,0,10,2,10,0
R02455,2025-05-31,1005,Books,Prepaid,839,6,0.371,0,4,4,20,0
R03127,2025-05-31,845,Clothing,COD,182,9,0.179,0,2,2,30,0
R04073,2025-05-31,3398,Clothing,Prepaid,459,7,0.17,0,4,2,5,0
R00482,2025-05-31,978,Home,COD,720,5,0.184,0,7,2,0,0
R03630,2025-05-31,611,Home,Prepaid,51,7,0.289,0,12,1,20,0
R02246,2025-05-31,1338,Home,Prepaid,404,6,0.242,0,12,1,10,0
R05883,2025-05-31,2486,Home,COD,508,7,0.104,0,8,1,30,1
R05963,2025-05-31,723,Home,COD,658,5,0.033,0,6,1,0,0
R05657,2025-05-31,1681,Clothing,Prepaid,609,6,0.173,0,8,1,0,0
R01971,2025-05-31,1435,Home,Prepaid,217,6,0.202,0,12,3,20,0
R04539,2025-05-31,494,Clothing,COD,924,9,0.021,0,8,2,20,0
R03381,2025-05-31,999,Home,Prepaid,365,1,0.454,0,2,1,30,0
R02286,2025-05-31,1099,Clothing,COD,874,6,0.031,0,8,1,30,1
R05058,2025-05-31,658,Clothing,COD,673,5,0.021,1,10,2,10,0
R03190,2025-05-31,3469,Home,COD,484,4,0.287,0,8,1,5,0
R04675,2025-05-31,1503,Electronics,Prepaid,790,4,0.036,0,6,2,0,0
R00582,2025-05-31,296,Beauty,COD,136,3,0.164,0,11,1,10,1
R05265,2025-05-31,1043,Home,Prepaid,265,7,0.382,0,9,1,0,0
R00611,2025-05-31,611,Home,Prepaid,838,7,0.499,0,2,1,10,0
R00334,2025-05-31,665,Clothing,Prepaid,39,6,0.269,0,11,2,50,1
R05032,2025-06-01,1344,Electronics,Prepaid,683,5,0.094,0,6,1,30,0
R01097,2025-06-01,1011,Home,COD,436,5,0.407,0,4,1,20,0
R00589,2025-06-01,1350,Beauty,Prepaid,94,7,0.113,0,9,2,10,0
R02784,2025-06-01,1283,Beauty,Prepaid,769,2,0.101,0,3,1,10,0
R01086,2025-06-01,722,Books,Prepaid,470,7,0.291,0,2,1,5,0
R01080,2025-06-01,1409,Electronics,Prepaid,767,5,0.186,0,3,1,0,0
R02790,2025-06-01,973,Electronics,COD,784,7,0.262,1,8,1,70,1
R02208,2025-06-01,2225,Books,Prepaid,575,7,0.195,0,11,1,70,0
R04847,2025-06-01,2276,Electronics,Prepaid,466,6,0.074,0,2,1,10,0
R01933,2025-06-01,896,Beauty,Prepaid,961,5,0.151,0,1,1,10,0
R01865,2025-06-01,992,Home,Prepaid,687,7,0.544,0,12,1,0,0
R03230,2025-06-01,490,Electronics,Prepaid,905,5,0.341,0,2,1,20,0
R05203,2025-06-01,342,Clothing,Prepaid,442,8,0.074,0,7,1,30,0
R02704,2025-06-01,675,Beauty,Prepaid,615,9,0.189,1,4,1,5,0
R03148,2025-06-01,195,Clothing,Prepaid,381,4,0.327,0,8,1,0,0
R05164,2025-06-01,2852,Clothing,Prepaid,262,3,0.1,0,4,3,5,0
R04973,2025-06-01,3274,Electronics,COD,677,11,0.23,0,9,2,10,0
R01969,2025-06-01,2656,Clothing,Prepaid,557,7,0.373,0,5,1,0,0
R03507,2025-06-01,1954,Books,Prepaid,163,6,0.28,0,8,2,5,1
R01659,2025-06-01,531,Home,Prepaid,452,6,0.418,0,9,2,5,0
R00019,2025-06-01,891,Clothing,Prepaid,264,8,0.231,1,4,2,5,0
R04943,2025-06-01,1498,Home,Prepaid,884,5,0.03,0,8,2,0,0
R05935,2025-06-01,767,Beauty,Prepaid,153,3,0.149,0,4,1,20,0
R01650,2025-06-01,1038,Electronics,COD,136,8,0.052,0,1,3,0,0
R03051,2025-06-01,1458,Electronics,Prepaid,617,6,0.348,0,8,1,20,0
R05582,2025-06-01,2064,Electronics,COD,307,6,0.237,0,5,1,0,0
R05731,2025-06-01,811,Clothing,Prepaid,930,7,0.261,0,8,1,0,0
R00868,2025-06-01,2906,Clothing,Prepaid,446,6,0.342,0,10,1,5,0
R01016,2025-06-01,2350,Electronics,COD,153,5,0.177,0,2,1,70,0
R01961,2025-06-01,515,Clothing,COD,267,9,0.364,0,10,2,10,1
R02863,2025-06-01,4072,Home,Prepaid,290,8,0.217,0,12,3,30,0
R04891,2025-06-01,1213,Electronics,Prepaid,343,7,0.138,1,2,1,10,0
R04483,2025-06-01,866,Electronics,COD,678,3,0.27,0,12,2,0,1
R00816,2025-06-01,3080,Electronics,COD,152,4,0.111,0,4,2,0,0
R05506,2025-06-01,598,Clothing,Prepaid,121,11,0.752,0,5,3,20,1
R04696,2025-06-01,7625,Home,COD,102,3,0.132,0,9,1,10,0
R04366,2025-06-01,1411,Clothing,COD,876,9,0.104,1,6,2,10,0
R01500,2025-06-02,1654,Beauty,Prepaid,214,5,0.06,0,2,1,0,0
R00723,2025-06-02,896,Beauty,Prepaid,284,4,0.427,0,7,1,20,0
R05484,2025-06-02,372,Electronics,COD,714,5,0.138,1,10,1,20,1
R05538,2025-06-02,1142,Books,Prepaid,992,6,0.04,0,11,1,5,0
R00459,2025-06-02,906,Clothing,Prepaid,264,8,0.141,1,6,1,0,0
R04785,2025-06-02,622,Electronics,Prepaid,585,6,0.16,0,12,1,5,0
R03231,2025-06-02,468,Books,Prepaid,428,9,0.634,0,12,2,50,0
R04280,2025-06-02,392,Home,Prepaid,43,2,0.186,0,3,1,20,0
R03459,2025-06-02,2058,Electronics,Prepaid,464,5,0.399,0,2,1,10,0
R01144,2025-06-02,2493,Electronics,COD,457,5,0.307,0,5,1,5,1
R05453,2025-06-02,3999,Clothing,COD,761,8,0.106,0,1,1,10,0
R03572,2025-06-02,1105,Electronics,Prepaid,692,7,0.215,1,11,1,5,0
R01126,2025-06-02,534,Clothing,COD,812,4,0.093,1,4,1,10,0
R02451,2025-06-02,596,Clothing,Prepaid,71,5,0.173,0,2,4,10,0
R01093,2025-06-02,1275,Beauty,COD,264,10,0.15,0,4,3,10,0
R01024,2025-06-02,1795,Books,Prepaid,629,6,0.256,0,4,2,0,0
R04548,2025-06-02,2672,Clothing,COD,101,4,0.433,0,7,1,0,0
R04108,2025-06-02,1188,Home,COD,458,6,0.091,0,8,2,10,0
R02457,2025-06-02,1137,Clothing,COD,963,3,0.322,1,7,3,50,0
R01125,2025-06-02,1992,Books,COD,574,8,0.039,0,8,2,10,1
R04002,2025-06-02,211,Books,Prepaid,760,7,0.635,0,10,1,20,0
R02168,2025-06-02,4005,Beauty,Prepaid,757,6,0.061,0,7,1,30,0
R04919,2025-06-02,172,Books,COD,178,9,0.176,0,8,1,10,0
R05011,2025-06-02,3705,Books,Prepaid,659,8,0.014,0,2,2,0,0
R04641,2025-06-02,1343,Clothing,COD,266,2,0.268,1,7,1,10,0
R05322,2025-06-02,1366,Electronics,Prepaid,381,5,0.08,0,6,2,10,1
R01599,2025-06-02,1515,Clothing,COD,718,6,0.162,0,3,2,10,1
R00513,2025-06-02,1461,Books,COD,192,1,0.205,0,1,1,20,0
R02826,2025-06-02,1333,Clothing,COD,975,6,0.33,0,5,1,10,0
R00093,2025-06-02,1487,Beauty,COD,533,10,0.337,0,8,2,0,0
R00590,2025-06-02,4374,Clothing,COD,630,5,0.151,1,7,1,30,0
R02439,2025-06-02,2670,Books,Prepaid,242,4,0.193,0,1,1,20,0
R05733,2025-06-02,374,Electronics,COD,823,8,0.177,0,5,3,20,0
R00963,2025-06-02,699,Home,COD,844,9,0.076,0,9,1,0,0
R04897,2025-06-03,2971,Home,COD,797,6,0.117,1,7,2,20,0
R01007,2025-06-03,5883,Electronics,COD,589,11,0.384,0,3,1,30,0
R04781,2025-06-03,234,Beauty,COD,658,13,0.159,0,5,1,0,0
R01657,2025-06-03,639,Beauty,Prepaid,242,7,0.172,0,6,2,5,0
R03710,2025-06-03,1390,Clothing,COD,34,8,0.113,0,7,1,5,0
R03918,2025-06-03,6340,Home,Prepaid,512,3,0.058,1,10,1,20,0
R00856,2025-06-03,873,Clothing,COD,759,7,0.154,0,6,1,0,0
R00477,2025-06-03,1256,Beauty,Prepaid,761,5,0.245,0,5,1,5,0
R03936,2025-06-03,428,Home,COD,140,4,0.031,0,6,2,10,0
R04327,2025-06-03,2137,Books,Prepaid,965,5,0.226,0,9,2,10,0
R03998,2025-06-03,1726,Electronics,COD,121,8,0.101,0,4,1,0,0
R00780,2025-06-03,850,Books,Prepaid,334,8,0.042,1,4,1,10,0
R02919,2025-06-03,5227,Beauty,Prepaid,564,5,0.119,0,5,2,0,0
R02319,2025-06-03,1707,Electronics,Prepaid,559,5,0.051,0,1,1,20,0
R00865,2025-06-03,2324,Books,COD,171,4,0.024,0,12,1,30,0
R02036,2025-06-03,831,Clothing,Prepaid,285,7,0.168,1,6,1,0,0
R00775,2025-06-03,496,Beauty,Prepaid,961,6,0.321,0,3,1,10,0
R05300,2025-06-03,8229,Electronics,Prepaid,547,7,0.191,0,7,2,30,0
R02621,2025-06-03,2484,Electronics,Prepaid,889,5,0.291,0,5,3,30,0
R04762,2025-06-03,828,Books,Prepaid,381,2,0.028,0,8,1,30,0
R03334,2025-06-03,2775,Electronics,COD,660,4,0.28,0,3,2,10,0
R05590,2025-06-03,1584,Home,Prepaid,837,3,0.501,0,9,2,0,0
R00650,2025-06-03,271,Beauty,Prepaid,646,9,0.272,0,8,1,10,0
R02149,2025-06-03,1295,Beauty,COD,563,4,0.24,0,5,1,0,0
R01548,2025-06-03,268,Clothing,COD,253,5,0.119,0,3,1,0,0
R01884,2025-06-03,1845,Electronics,Prepaid,199,8,0.352,0,2,3,0,0
R01158,2025-06-03,525,Clothing,Prepaid,11,10,0.06,0,11,1,0,0
R01163,2025-06-03,248,Beauty,COD,952,3,0.106,0,12,2,0,0
R00361,2025-06-03,651,Clothing,COD,867,7,0.141,0,4,2,70,0
R04839,2025-06-03,357,Beauty,Prepaid,374,9,0.285,1,12,1,20,1
R03629,2025-06-03,1709,Clothing,COD,311,11,0.093,0,6,1,0,0
R04857,2025-06-03,350,Clothing,Prepaid,738,11,0.071,1,12,2,5,0
R01863,2025-06-03,3383,Clothing,COD,641,6,0.2,0,6,2,10,0
R01844,2025-06-03,527,Electronics,Prepaid,155,9,0.454,0,10,1,20,0
R03156,2025-06-03,219,Clothing,COD,959,5,0.178,0,7,1,30,0
R04475,2025-06-03,1930,Electronics,COD,490,6,0.231,0,12,1,0,1
R03778,2025-06-03,2249,Electronics,COD,102,3,0.046,0,7,2,0,0
R03806,2025-06-03,3198,Beauty,COD,373,5,0.08,0,12,2,0,0
R03316,2025-06-03,12041,Electronics,COD,207,4,0.128,0,3,2,30,0
R05595,2025-06-03,2471,Clothing,COD,10,5,0.088,0,1,1,0,1
R04057,2025-06-03,808,Beauty,COD,179,3,0.032,0,5,2,5,0
R00297,2025-06-03,938,Beauty,COD,375,5,0.229,0,4,1,5,0
R02673,2025-06-04,1443,Electronics,Prepaid,231,8,0.206,0,8,1,10,0
R01560,2025-06-04,697,Home,Prepaid,355,3,0.057,0,1,2,20,0
R01347,2025-06-04,845,Beauty,Prepaid,137,10,0.361,0,8,2,0,0
R01552,2025-06-04,643,Home,COD,810,5,0.432,0,8,1,20,0
R05181,2025-06-04,376,Clothing,Prepaid,97,9,0.321,0,4,1,5,0
R00125,2025-06-04,1937,Clothing,Prepaid,691,2,0.238,0,1,2,20,0
R03332,2025-06-04,2665,Books,Prepaid,637,4,0.525,0,10,2,0,1
R04319,2025-06-04,3564,Electronics,Prepaid,48,1,0.355,0,5,1,0,0
R02994,2025-06-04,1716,Books,COD,956,6,0.035,0,10,1,10,0
R05401,2025-06-04,560,Electronics,COD,928,5,0.241,0,11,2,10,1
R00643,2025-06-04,684,Beauty,Prepaid,918,8,0.38,0,9,1,0,0
R01401,2025-06-04,2485,Beauty,Prepaid,637,7,0.082,0,4,1,0,0
R04704,2025-06-04,871,Home,Prepaid,433,8,0.059,0,12,2,0,0
R01896,2025-06-04,3695,Electronics,Prepaid,786,5,0.344,0,3,3,0,0
R01465,2025-06-04,520,Clothing,COD,515,5,0.462,0,9,3,30,0
R05364,2025-06-04,1047,Electronics,Prepaid,372,5,0.026,0,5,1,20,0
R01856,2025-06-04,668,Books,COD,721,5,0.239,0,4,3,10,0
R05836,2025-06-04,1776,Clothing,COD,703,5,0.082,0,4,1,20,0
R00151,2025-06-04,3917,Clothing,COD,455,6,0.047,0,8,1,20,0
R02672,2025-06-04,1961,Beauty,Prepaid,642,7,0.084,1,4,1,0,0
R00146,2025-06-04,2404,Home,Prepaid,409,6,0.095,0,1,2,30,0
R02640,2025-06-04,2675,Home,Prepaid,807,7,0.161,0,2,2,0,0
R00560,2025-06-04,1810,Electronics,Prepaid,86,6,0.273,0,7,1,0,0
R01127,2025-06-04,1159,Electronics,COD,940,3,0.197,1,12,1,20,0
R01314,2025-06-04,807,Beauty,Prepaid,155,8,0.189,0,10,1,10,0
R01310,2025-06-04,2625,Home,COD,731,8,0.312,0,4,1,10,1
R02512,2025-06-04,728,Electronics,Prepaid,665,10,0.335,0,3,3,30,0
R04148,2025-06-04,1149,Beauty,COD,122,4,0.095,0,11,2,0,0
R04971,2025-06-04,3045,Home,Prepaid,647,3,0.159,0,8,1,30,0
R00882,2025-06-04,596,Books,COD,73,6,0.184,0,9,2,5,1
R01150,2025-06-04,583,Electronics,Prepaid,411,8,0.257,1,7,3,0,1
R03966,2025-06-04,1991,Home,Prepaid,288,12,0.132,1,10,3,5,0
R05997,2025-06-04,1642,Beauty,Prepaid,351,5,0.556,0,12,3,5,1
R04067,2025-06-04,1256,Home,Prepaid,162,10,0.08,0,12,1,30,0
R02150,2025-06-04,1475,Clothing,Prepaid,633,6,0.161,0,8,2,30,0
R02655,2025-06-04,4838,Clothing,COD,968,12,0.042,0,8,2,0,0
R00835,2025-06-04,486,Clothing,Prepaid,209,5,0.081,0,7,1,20,0
R02377,2025-06-04,331,Clothing,Prepaid,348,4,0.257,1,10,1,0,1
R04184,2025-06-04,5707,Electronics,COD,896,7,0.178,0,10,1,50,0
R04451,2025-06-05,974,Clothing,COD,276,9,0.362,1,8,1,0,0
R01247,2025-06-05,1279,Beauty,COD,391,6,0.11,0,1,1,5,0
R03732,2025-06-05,823,Electronics,COD,824,5,0.178,0,8,4,0,0
R02153,2025-06-05,1399,Electronics,COD,338,7,0.439,1,3,1,0,1
R04558,2025-06-05,432,Clothing,Prepaid,247,4,0.282,0,6,1,0,0
R02332,2025-06-05,3086,Beauty,Prepaid,643,3,0.211,0,2,2,5,0
R02098,2025-06-05,2345,Home,Prepaid,905,7,0.089,1,7,2,30,0
R03578,2025-06-05,843,Beauty,Prepaid,337,4,0.279,0,5,2,5,0
R05430,2025-06-05,342,Home,Prepaid,396,7,0.608,0,10,3,0,0
R00668,2025-06-05,508,Clothing,Prepaid,685,4,0.224,0,2,2,30,0
R00232,2025-06-05,238,Clothing,Prepaid,97,4,0.146,0,2,1,0,1
R00610,2025-06-05,3473,Clothing,COD,98,6,0.149,0,8,1,30,0
R05236,2025-06-05,517,Clothing,COD,241,4,0.171,0,7,2,10,1
R02482,2025-06-05,686,Clothing,Prepaid,635,6,0.14,0,6,2,0,0
R05663,2025-06-05,796,Books,Prepaid,270,10,0.163,0,12,2,5,0
R04142,2025-06-05,194,Home,COD,889,9,0.319,0,10,1,20,0
R03107,2025-06-05,459,Books,Prepaid,409,11,0.438,0,12,1,5,0
R03264,2025-06-05,564,Home,COD,167,6,0.209,0,2,1,10,0
R00037,2025-06-05,286,Home,Prepaid,33,4,0.218,1,9,1,10,0
R01042,2025-06-05,1484,Beauty,Prepaid,720,11,0.215,0,8,1,10,1
R01292,2025-06-05,8399,Clothing,Prepaid,764,3,0.241,0,6,1,0,0
R03379,2025-06-05,2537,Clothing,Prepaid,686,11,0.169,0,4,1,10,0
R00006,2025-06-05,486,Beauty,Prepaid,9,8,0.062,0,9,1,20,0
R04333,2025-06-05,3744,Electronics,Prepaid,957,3,0.048,0,12,1,5,0
R02198,2025-06-05,3450,Electronics,COD,255,8,0.241,0,2,1,10,0
R02869,2025-06-05,1114,Clothing,COD,400,6,0.057,0,12,1,0,1
R03962,2025-06-05,3299,Clothing,Prepaid,415,8,0.24,0,4,2,5,0
R03985,2025-06-05,1616,Clothing,COD,749,7,0.369,0,3,1,0,0
R04312,2025-06-05,1824,Clothing,Prepaid,253,8,0.224,0,12,2,30,0
R05156,2025-06-05,742,Books,Prepaid,958,8,0.197,0,12,1,10,0
R01735,2025-06-05,2407,Books,COD,968,5,0.233,0,6,1,0,1
R01419,2025-06-05,420,Clothing,COD,321,4,0.339,0,1,1,0,0
R05489,2025-06-05,6350,Beauty,COD,148,7,0.08,1,3,1,10,0
R03339,2025-06-05,1437,Clothing,Prepaid,184,3,0.164,0,11,1,5,0
R01706,2025-06-05,618,Clothing,Prepaid,420,4,0.379,0,7,2,5,0
R04944,2025-06-06,7146,Electronics,COD,599,4,0.102,0,6,2,0,0
R00829,2025-06-06,956,Books,Prepaid,967,10,0.038,0,10,4,0,0
R04149,2025-06-06,2456,Home,Prepaid,903,8,0.225,0,9,3,10,0
R05288,2025-06-06,2038,Books,COD,816,6,0.205,0,11,1,0,0
R02903,2025-06-06,860,Clothing,Prepaid,467,6,0.351,0,10,4,20,0
R01325,2025-06-06,1187,Clothing,COD,653,3,0.087,0,1,5,0,1
R02906,2025-06-06,7149,Beauty,Prepaid,646,10,0.156,0,3,1,10,0
R04749,2025-06-06,4236,Clothing,COD,223,6,0.083,0,4,1,30,0
R03456,2025-06-06,1952,Beauty,Prepaid,337,3,0.161,0,11,2,0,0
R01734,2025-06-06,1251,Clothing,Prepaid,215,7,0.067,0,11,1,20,0
R03120,2025-06-06,454,Clothing,COD,562,4,0.243,0,4,4,0,0
R05173,2025-06-06,2146,Home,Prepaid,69,8,0.292,0,2,2,10,0
R00427,2025-06-06,2758,Clothing,COD,150,8,0.259,1,5,1,0,0
R01521,2025-06-06,1531,Clothing,Prepaid,189,3,0.317,0,10,1,70,0
R05989,2025-06-06,877,Clothing,Prepaid,572,12,0.229,0,11,3,0,0
R02601,2025-06-06,2591,Electronics,Prepaid,888,3,0.114,0,6,3,20,0
R01280,2025-06-06,2123,Home,Prepaid,212,4,0.39,0,2,1,5,0
R02558,2025-06-06,4288,Clothing,Prepaid,855,7,0.196,0,8,2,5,0
R02818,2025-06-06,781,Clothing,COD,311,1,0.045,0,11,3,30,1
R03470,2025-06-06,1013,Beauty,COD,951,6,0.092,0,2,1,50,1
R01589,2025-06-06,3582,Home,COD,489,6,0.118,0,10,1,0,0
R05187,2025-06-06,844,Electronics,COD,949,2,0.338,0,4,1,10,0
R03463,2025-06-06,1074,Home,COD,446,7,0.218,0,12,2,10,0
R03881,2025-06-06,1775,Clothing,COD,740,7,0.198,0,4,1,5,0
R01486,2025-06-06,692,Clothing,Prepaid,879,6,0.317,0,3,2,0,0
R01214,2025-06-06,1021,Clothing,Prepaid,36,6,0.314,0,2,1,10,0
R01509,2025-06-06,1489,Beauty,COD,822,9,0.218,1,2,1,20,1
R03873,2025-06-06,500,Electronics,COD,237,5,0.2,0,1,1,10,0
R02847,2025-06-06,1085,Books,Prepaid,258,3,0.123,0,11,2,30,0
R04694,2025-06-06,914,Clothing,COD,981,13,0.078,0,1,1,0,0
R04426,2025-06-07,460,Clothing,COD,375,7,0.123,0,10,2,30,0
R03841,2025-06-07,1131,Home,Prepaid,86,8,0.252,0,11,1,20,0
R01023,2025-06-07,619,Clothing,COD,353,7,0.119,0,12,1,50,0
R05797,2025-06-07,750,Electronics,Prepaid,987,2,0.557,0,4,2,30,1
R02390,2025-06-07,2662,Books,COD,901,7,0.04,0,3,3,5,0
R00921,2025-06-07,390,Clothing,COD,665,8,0.038,0,11,1,10,0
R04540,2025-06-07,1134,Clothing,Prepaid,45,6,0.412,0,4,3,0,0
R04550,2025-06-07,1766,Clothing,COD,8,2,0.137,0,3,1,20,0
R04609,2025-06-07,744,Clothing,COD,58,8,0.189,0,12,1,0,0
R02879,2025-06-07,1575,Home,COD,463,7,0.101,0,2,1,0,1
R04479,2025-06-07,1180,Electronics,Prepaid,589,7,0.43,0,8,1,10,0
R05025,2025-06-07,631,Clothing,Prepaid,254,5,0.297,0,12,2,10,0
R04754,2025-06-07,825,Beauty,COD,519,5,0.315,0,3,1,20,0
R00504,2025-06-07,2161,Home,COD,875,9,0.353,0,12,2,30,0
R04674,2025-06-07,1406,Electronics,COD,281,8,0.097,0,12,1,0,0
R05823,2025-06-07,1811,Home,COD,534,3,0.275,0,7,1,5,0
R02756,2025-06-07,1024,Home,Prepaid,764,4,0.248,0,1,2,20,0
R05119,2025-06-07,3081,Electronics,Prepaid,712,3,0.4,0,5,1,10,0
R03340,2025-06-07,2163,Home,Prepaid,181,4,0.428,1,5,1,0,0
R02105,2025-06-07,1061,Beauty,Prepaid,312,7,0.126,0,5,2,5,0
R04817,2025-06-07,890,Electronics,Prepaid,299,5,0.234,1,9,2,30,0
R05400,2025-06-07,409,Beauty,Prepaid,282,5,0.233,1,3,2,20,1
R03160,2025-06-07,635,Books,Prepaid,237,11,0.374,0,6,3,50,0
R02797,2025-06-07,1302,Electronics,Prepaid,999,7,0.129,0,6,2,10,0
R05514,2025-06-07,268,Books,Prepaid,888,5,0.149,1,2,3,20,1
R00492,2025-06-07,1848,Clothing,Prepaid,163,3,0.38,0,7,2,10,1
R04922,2025-06-08,559,Electronics,Prepaid,284,8,0.374,0,8,3,30,0
R03905,2025-06-08,926,Electronics,COD,946,7,0.051,1,5,1,20,0
R01943,2025-06-08,1831,Home,Prepaid,881,4,0.179,0,11,2,30,0
R05900,2025-06-08,1107,Clothing,Prepaid,888,3,0.157,0,8,1,0,0
R02710,2025-06-08,3428,Home,Prepaid,204,6,0.115,0,7,4,0,0
R03358,2025-06-08,1440,Books,COD,717,6,0.34,0,1,2,20,0
R01408,2025-06-08,805,Electronics,Prepaid,905,5,0.073,1,10,2,20,0
R01716,2025-06-08,645,Clothing,COD,671,6,0.114,0,11,2,0,0
R00781,2025-06-08,2809,Clothing,COD,172,11,0.16,0,7,1,0,0
R02678,2025-06-08,1120,Home,Prepaid,226,6,0.233,0,2,2,20,0
R02001,2025-06-08,715,Clothing,Prepaid,858,6,0.1,0,2,1,0,0
R03418,2025-06-08,1167,Clothing,COD,384,7,0.464,0,9,1,0,0
R00396,2025-06-08,2858,Books,Prepaid,843,7,0.112,0,3,1,0,0
R01245,2025-06-08,774,Home,COD,836,6,0.067,0,3,1,30,0
R01658,2025-06-08,745,Clothing,Prepaid,729,5,0.302,0,9,2,0,0
R04472,2025-06-08,913,Beauty,Prepaid,309,3,0.081,0,1,2,10,0
R05390,2025-06-08,551,Home,COD,482,4,0.442,0,6,2,20,0
R05386,2025-06-08,1497,Electronics,Prepaid,1,5,0.279,0,10,2,0,0
R05960,2025-06-08,1898,Home,COD,206,4,0.211,0,1,1,50,0
R05242,2025-06-08,356,Books,COD,273,2,0.201,0,11,1,5,0
R02227,2025-06-08,565,Clothing,COD,202,6,0.255,1,9,1,0,0
R02386,2025-06-08,539,Beauty,COD,438,4,0.021,0,8,2,20,0
R02142,2025-06-08,873,Home,COD,386,6,0.256,0,5,1,30,0
R01898,2025-06-08,367,Electronics,Prepaid,576,9,0.11,0,11,1,5,0
R01824,2025-06-08,947,Home,COD,711,2,0.123,0,1,1,0,0
R00558,2025-06-08,1163,Books,Prepaid,577,7,0.022,0,2,1,50,0
R05624,2025-06-08,270,Home,Prepaid,619,4,0.222,0,12,1,30,0
R05837,2025-06-08,373,Home,Prepaid,638,5,0.271,0,7,1,5,0
R05845,2025-06-08,3304,Beauty,COD,909,9,0.118,0,11,1,0,0
